Uid,Pid,Time
38,1326,2012-04-04 06:49:00
164,2603,2012-04-04 06:49:00
347,324,2012-04-04 06:51:00
799,2989,2012-04-04 06:51:00
85,133,2012-04-04 06:52:00
433,2867,2012-04-04 06:52:00
568,3685,2012-04-04 06:52:00
1009,2329,2012-04-04 06:53:00
270,4992,2012-04-04 06:54:00
62,3466,2012-04-04 06:54:00
1042,2717,2012-04-04 06:56:00
34,4021,2012-04-04 06:57:00
176,4611,2012-04-04 06:58:00
918,3451,2012-04-04 06:58:00
521,3292,2012-04-04 07:00:00
522,2723,2012-04-04 07:00:00
754,1226,2012-04-04 07:01:00
633,1740,2012-04-04 07:02:00
85,1459,2012-04-04 07:03:00
131,557,2012-04-04 07:04:00
179,1564,2012-04-04 07:05:00
124,4871,2012-04-04 07:07:00
211,2062,2012-04-04 07:07:00
347,2454,2012-04-04 07:07:00
838,3877,2012-04-04 07:11:00
838,302,2012-04-04 07:11:00
844,4634,2012-04-04 07:13:00
489,3131,2012-04-04 07:14:00
74,2889,2012-04-04 07:15:00
794,2517,2012-04-04 07:15:00
721,371,2012-04-04 07:16:00
557,1456,2012-04-04 07:16:00
574,4290,2012-04-04 07:17:00
413,3898,2012-04-04 07:21:00
716,78,2012-04-04 07:21:00
1036,3612,2012-04-04 07:24:00
992,2544,2012-04-04 07:25:00
666,2023,2012-04-04 07:26:00
473,173,2012-04-04 07:28:00
441,5064,2012-04-04 07:29:00
630,3254,2012-04-04 07:30:00
675,2486,2012-04-04 07:31:00
130,2115,2012-04-04 07:32:00
735,4343,2012-04-04 07:32:00
638,140,2012-04-04 07:35:00
1009,1627,2012-04-04 07:35:00
308,3596,2012-04-04 07:37:00
604,2353,2012-04-04 07:37:00
604,253,2012-04-04 07:37:00
308,384,2012-04-04 07:38:00
450,3784,2012-04-04 07:38:00
304,1298,2012-04-04 07:41:00
793,3156,2012-04-04 07:41:00
883,3512,2012-04-04 07:41:00
185,733,2012-04-04 07:41:00
946,4873,2012-04-04 07:41:00
966,170,2012-04-04 07:43:00
202,1655,2012-04-04 07:43:00
783,3939,2012-04-04 07:43:00
662,2796,2012-04-04 07:45:00
202,3233,2012-04-04 07:48:00
114,3093,2012-04-04 07:48:00
966,1819,2012-04-04 07:49:00
500,2008,2012-04-04 07:49:00
587,1806,2012-04-04 07:49:00
966,1819,2012-04-04 07:49:00
185,3261,2012-04-04 07:50:00
1028,914,2012-04-04 07:50:00
1042,1551,2012-04-04 07:50:00
523,3365,2012-04-04 07:51:00
500,2008,2012-04-04 07:52:00
963,4668,2012-04-04 07:52:00
1056,4765,2012-04-04 07:53:00
966,4055,2012-04-04 07:53:00
1063,3900,2012-04-04 07:53:00
823,1989,2012-04-04 07:54:00
771,2288,2012-04-04 07:54:00
484,364,2012-04-04 07:54:00
47,4409,2012-04-04 07:54:00
735,1854,2012-04-04 07:55:00
1042,4138,2012-04-04 07:55:00
771,2350,2012-04-04 07:55:00
850,2571,2012-04-04 07:56:00
144,2465,2012-04-04 07:59:00
214,3936,2012-04-04 08:00:00
214,4763,2012-04-04 08:00:00
214,4615,2012-04-04 08:00:00
403,811,2012-04-04 08:00:00
828,4345,2012-04-04 08:00:00
799,3032,2012-04-04 08:00:00
148,247,2012-04-04 08:04:00
576,4309,2012-04-04 08:05:00
747,4103,2012-04-04 08:05:00
9,3555,2012-04-04 08:05:00
747,4997,2012-04-04 08:06:00
812,4820,2012-04-04 08:06:00
36,3685,2012-04-04 08:06:00
817,2615,2012-04-04 08:07:00
817,4746,2012-04-04 08:07:00
721,1558,2012-04-04 08:07:00
367,2776,2012-04-04 08:08:00
111,2673,2012-04-04 08:08:00
492,3083,2012-04-04 08:08:00
767,2803,2012-04-04 08:08:00
101,1870,2012-04-04 08:09:00
757,4473,2012-04-04 08:10:00
81,1485,2012-04-04 08:10:00
130,2803,2012-04-04 08:10:00
60,2720,2012-04-04 08:10:00
159,161,2012-04-04 08:10:00
384,4794,2012-04-04 08:11:00
159,932,2012-04-04 08:11:00
790,4343,2012-04-04 08:12:00
473,3275,2012-04-04 08:13:00
373,2689,2012-04-04 08:14:00
492,4086,2012-04-04 08:15:00
815,145,2012-04-04 08:15:00
72,5125,2012-04-04 08:16:00
407,4940,2012-04-04 08:16:00
977,4278,2012-04-04 08:18:00
637,5043,2012-04-04 08:18:00
185,2063,2012-04-04 08:18:00
138,1291,2012-04-04 08:19:00
145,1392,2012-04-04 08:19:00
180,3255,2012-04-04 08:19:00
977,1547,2012-04-04 08:19:00
955,2231,2012-04-04 08:19:00
977,835,2012-04-04 08:19:00
185,438,2012-04-04 08:20:00
170,310,2012-04-04 08:20:00
992,1459,2012-04-04 08:21:00
992,3251,2012-04-04 08:22:00
622,3500,2012-04-04 08:22:00
959,4397,2012-04-04 08:22:00
790,3199,2012-04-04 08:22:00
312,1953,2012-04-04 08:23:00
637,303,2012-04-04 08:23:00
72,1981,2012-04-04 08:23:00
195,1343,2012-04-04 08:23:00
817,1134,2012-04-04 08:24:00
111,1582,2012-04-04 08:24:00
453,2684,2012-04-04 08:24:00
899,711,2012-04-04 08:25:00
111,2063,2012-04-04 08:25:00
28,2535,2012-04-04 08:25:00
899,455,2012-04-04 08:25:00
28,3356,2012-04-04 08:25:00
899,4881,2012-04-04 08:26:00
98,968,2012-04-04 08:26:00
945,1761,2012-04-04 08:26:00
299,4316,2012-04-04 08:27:00
403,3575,2012-04-04 08:27:00
534,2418,2012-04-04 08:27:00
838,5009,2012-04-04 08:27:00
534,2378,2012-04-04 08:27:00
12,1341,2012-04-04 08:28:00
4,1904,2012-04-04 08:28:00
484,4257,2012-04-04 08:29:00
159,3020,2012-04-04 08:29:00
802,1379,2012-04-04 08:29:00
1042,1661,2012-04-04 08:30:00
60,1161,2012-04-04 08:30:00
1042,1627,2012-04-04 08:30:00
249,3968,2012-04-04 08:31:00
249,4083,2012-04-04 08:31:00
384,4192,2012-04-04 08:31:00
442,2654,2012-04-04 08:31:00
195,1459,2012-04-04 08:32:00
265,1627,2012-04-04 08:33:00
185,2211,2012-04-04 08:34:00
630,1200,2012-04-04 08:35:00
60,2239,2012-04-04 08:35:00
604,3397,2012-04-04 08:35:00
771,1045,2012-04-04 08:35:00
771,3414,2012-04-04 08:35:00
771,4483,2012-04-04 08:35:00
794,3053,2012-04-04 08:35:00
615,3082,2012-04-04 08:36:00
1037,1255,2012-04-04 08:37:00
440,735,2012-04-04 08:37:00
249,2841,2012-04-04 08:38:00
176,846,2012-04-04 08:38:00
1008,4907,2012-04-04 08:40:00
88,4204,2012-04-04 08:42:00
863,4343,2012-04-04 08:43:00
507,4304,2012-04-04 08:44:00
698,2790,2012-04-04 08:45:00
264,2912,2012-04-04 08:46:00
380,1394,2012-04-04 08:46:00
249,1911,2012-04-04 08:47:00
380,3893,2012-04-04 08:47:00
500,657,2012-04-04 08:47:00
574,5089,2012-04-04 08:48:00
440,3602,2012-04-04 08:48:00
66,4411,2012-04-04 08:48:00
701,4797,2012-04-04 08:49:00
771,1477,2012-04-04 08:49:00
835,772,2012-04-04 08:50:00
1033,2056,2012-04-04 08:51:00
696,17,2012-04-04 08:51:00
696,3445,2012-04-04 08:52:00
888,1263,2012-04-04 08:53:00
303,4022,2012-04-04 08:53:00
696,3371,2012-04-04 08:55:00
1073,3304,2012-04-04 08:55:00
71,1072,2012-04-04 08:55:00
871,2773,2012-04-04 08:55:00
696,4613,2012-04-04 08:55:00
360,4665,2012-04-04 08:55:00
1042,4749,2012-04-04 08:55:00
893,2710,2012-04-04 08:56:00
249,1230,2012-04-04 08:57:00
686,1861,2012-04-04 08:57:00
174,345,2012-04-04 08:57:00
215,5123,2012-04-04 08:58:00
963,221,2012-04-04 08:59:00
12,1161,2012-04-04 08:59:00
658,3111,2012-04-04 09:00:00
214,2299,2012-04-04 09:00:00
72,4956,2012-04-04 09:00:00
119,2571,2012-04-04 09:01:00
248,1626,2012-04-04 09:02:00
830,128,2012-04-04 09:03:00
102,800,2012-04-04 09:03:00
248,5114,2012-04-04 09:03:00
50,2624,2012-04-04 09:04:00
468,1615,2012-04-04 09:04:00
177,4981,2012-04-04 09:04:00
856,4806,2012-04-04 09:04:00
177,3402,2012-04-04 09:05:00
364,4096,2012-04-04 09:05:00
1019,2212,2012-04-04 09:05:00
576,2237,2012-04-04 09:05:00
178,2449,2012-04-04 09:06:00
697,292,2012-04-04 09:07:00
805,2009,2012-04-04 09:07:00
910,1165,2012-04-04 09:07:00
384,610,2012-04-04 09:07:00
1041,2420,2012-04-04 09:07:00
188,4083,2012-04-04 09:08:00
508,3322,2012-04-04 09:09:00
785,2620,2012-04-04 09:09:00
487,2475,2012-04-04 09:12:00
780,1379,2012-04-04 09:13:00
771,1454,2012-04-04 09:13:00
800,4851,2012-04-04 09:14:00
952,774,2012-04-04 09:14:00
790,4900,2012-04-04 09:15:00
626,2571,2012-04-04 09:16:00
364,1226,2012-04-04 09:17:00
62,3600,2012-04-04 09:17:00
218,2952,2012-04-04 09:18:00
514,4268,2012-04-04 09:19:00
212,1410,2012-04-04 09:20:00
336,2900,2012-04-04 09:20:00
264,1537,2012-04-04 09:20:00
38,57,2012-04-04 09:22:00
111,763,2012-04-04 09:23:00
637,2816,2012-04-04 09:24:00
499,3120,2012-04-04 09:24:00
9,3419,2012-04-04 09:24:00
111,319,2012-04-04 09:24:00
974,2835,2012-04-04 09:25:00
646,133,2012-04-04 09:25:00
294,2027,2012-04-04 09:25:00
608,2827,2012-04-04 09:26:00
730,262,2012-04-04 09:26:00
407,3237,2012-04-04 09:27:00
312,1231,2012-04-04 09:27:00
216,606,2012-04-04 09:27:00
700,90,2012-04-04 09:29:00
82,3316,2012-04-04 09:29:00
373,4416,2012-04-04 09:29:00
360,3918,2012-04-04 09:30:00
87,4920,2012-04-04 09:30:00
227,479,2012-04-04 09:30:00
196,1137,2012-04-04 09:30:00
637,1418,2012-04-04 09:30:00
800,4717,2012-04-04 09:32:00
231,4202,2012-04-04 09:32:00
225,3946,2012-04-04 09:33:00
928,4047,2012-04-04 09:33:00
974,4005,2012-04-04 09:34:00
557,3782,2012-04-04 09:34:00
920,1408,2012-04-04 09:35:00
694,4825,2012-04-04 09:35:00
837,1333,2012-04-04 09:35:00
414,5061,2012-04-04 09:35:00
917,4559,2012-04-04 09:37:00
703,1723,2012-04-04 09:39:00
396,3507,2012-04-04 09:40:00
218,4793,2012-04-04 09:40:00
364,1919,2012-04-04 09:40:00
364,195,2012-04-04 09:41:00
551,3060,2012-04-04 09:41:00
600,2600,2012-04-04 09:41:00
332,4961,2012-04-04 09:41:00
176,1500,2012-04-04 09:43:00
123,1332,2012-04-04 09:44:00
302,2844,2012-04-04 09:45:00
936,36,2012-04-04 09:45:00
604,4076,2012-04-04 09:46:00
209,1035,2012-04-04 09:47:00
1019,1161,2012-04-04 09:47:00
754,1459,2012-04-04 09:48:00
551,4985,2012-04-04 09:48:00
18,3793,2012-04-04 09:49:00
253,670,2012-04-04 09:49:00
545,3063,2012-04-04 09:50:00
152,1242,2012-04-04 09:50:00
73,1680,2012-04-04 09:52:00
352,2600,2012-04-04 09:53:00
209,3878,2012-04-04 09:53:00
306,2862,2012-04-04 09:54:00
148,397,2012-04-04 09:54:00
487,1817,2012-04-04 09:55:00
884,577,2012-04-04 09:55:00
123,631,2012-04-04 09:56:00
400,4851,2012-04-04 09:56:00
545,1509,2012-04-04 09:57:00
487,4379,2012-04-04 09:59:00
51,1554,2012-04-04 09:59:00
294,133,2012-04-04 10:00:00
403,946,2012-04-04 10:02:00
620,4781,2012-04-04 10:03:00
871,97,2012-04-04 10:03:00
249,2304,2012-04-04 10:03:00
45,1992,2012-04-04 10:04:00
646,1741,2012-04-04 10:04:00
874,490,2012-04-04 10:06:00
1019,2212,2012-04-04 10:07:00
893,1780,2012-04-04 10:07:00
264,1357,2012-04-04 10:08:00
852,3127,2012-04-04 10:08:00
892,3472,2012-04-04 10:08:00
501,1609,2012-04-04 10:09:00
830,996,2012-04-04 10:10:00
912,942,2012-04-04 10:10:00
56,492,2012-04-04 10:13:00
163,956,2012-04-04 10:13:00
830,3875,2012-04-04 10:14:00
830,816,2012-04-04 10:16:00
1003,3906,2012-04-04 10:18:00
302,3364,2012-04-04 10:19:00
1043,4208,2012-04-04 10:19:00
667,2569,2012-04-04 10:20:00
34,57,2012-04-04 10:20:00
176,3415,2012-04-04 10:22:00
174,3336,2012-04-04 10:24:00
660,4533,2012-04-04 10:24:00
149,1482,2012-04-04 10:25:00
72,1201,2012-04-04 10:25:00
668,1504,2012-04-04 10:28:00
928,3788,2012-04-04 10:30:00
230,689,2012-04-04 10:31:00
654,1869,2012-04-04 10:34:00
51,1528,2012-04-04 10:35:00
830,1454,2012-04-04 10:38:00
841,1486,2012-04-04 10:38:00
313,4858,2012-04-04 10:39:00
1010,2645,2012-04-04 10:41:00
111,4969,2012-04-04 10:43:00
1051,4828,2012-04-04 10:44:00
1051,2623,2012-04-04 10:44:00
365,1728,2012-04-04 10:44:00
830,949,2012-04-04 10:45:00
336,4842,2012-04-04 10:45:00
466,967,2012-04-04 10:46:00
794,3192,2012-04-04 10:46:00
830,438,2012-04-04 10:47:00
1040,2404,2012-04-04 10:48:00
165,4818,2012-04-04 10:49:00
497,908,2012-04-04 10:51:00
165,1439,2012-04-04 10:51:00
830,550,2012-04-04 10:52:00
165,4049,2012-04-04 10:53:00
302,4811,2012-04-04 10:54:00
463,2787,2012-04-04 10:54:00
1003,3296,2012-04-04 10:54:00
302,1264,2012-04-04 10:54:00
907,4420,2012-04-04 10:55:00
1037,110,2012-04-04 10:55:00
670,3188,2012-04-04 10:55:00
165,2658,2012-04-04 10:55:00
903,1467,2012-04-04 10:55:00
127,2971,2012-04-04 10:57:00
854,258,2012-04-04 10:58:00
686,115,2012-04-04 10:58:00
903,1252,2012-04-04 10:58:00
661,4198,2012-04-04 10:59:00
1003,4352,2012-04-04 11:01:00
1003,996,2012-04-04 11:01:00
967,4872,2012-04-04 11:02:00
1051,2929,2012-04-04 11:03:00
893,2710,2012-04-04 11:05:00
218,3245,2012-04-04 11:06:00
683,4205,2012-04-04 11:11:00
655,1755,2012-04-04 11:12:00
794,3053,2012-04-04 11:13:00
174,4127,2012-04-04 11:17:00
826,1009,2012-04-04 11:18:00
893,2710,2012-04-04 11:19:00
160,2818,2012-04-04 11:21:00
901,4,2012-04-04 11:21:00
1066,386,2012-04-04 11:28:00
484,4280,2012-04-04 11:31:00
890,2480,2012-04-04 11:31:00
274,3121,2012-04-04 11:33:00
343,2136,2012-04-04 11:33:00
74,4166,2012-04-04 11:35:00
683,970,2012-04-04 11:35:00
207,931,2012-04-04 11:36:00
418,4347,2012-04-04 11:36:00
794,1815,2012-04-04 11:37:00
258,2707,2012-04-04 11:38:00
317,4918,2012-04-04 11:38:00
967,5131,2012-04-04 11:41:00
988,1971,2012-04-04 11:42:00
15,1230,2012-04-04 11:50:00
914,3503,2012-04-04 11:51:00
74,4593,2012-04-04 11:53:00
962,156,2012-04-04 11:56:00
312,939,2012-04-04 11:59:00
911,539,2012-04-04 12:01:00
47,289,2012-04-04 12:01:00
1045,4757,2012-04-04 12:02:00
364,3540,2012-04-04 12:06:00
977,2208,2012-04-04 12:06:00
473,2610,2012-04-04 12:06:00
967,1675,2012-04-04 12:06:00
369,4597,2012-04-04 12:07:00
850,2813,2012-04-04 12:07:00
625,3622,2012-04-04 12:07:00
625,1979,2012-04-04 12:08:00
552,3592,2012-04-04 12:08:00
411,3518,2012-04-04 12:08:00
363,1896,2012-04-04 12:08:00
853,2743,2012-04-04 12:11:00
436,3654,2012-04-04 12:12:00
334,4162,2012-04-04 12:13:00
418,499,2012-04-04 12:13:00
1037,3783,2012-04-04 12:15:00
258,2328,2012-04-04 12:16:00
293,2906,2012-04-04 12:16:00
893,1466,2012-04-04 12:17:00
1009,3375,2012-04-04 12:18:00
1009,3375,2012-04-04 12:18:00
258,3941,2012-04-04 12:18:00
186,5086,2012-04-04 12:19:00
670,3829,2012-04-04 12:19:00
258,541,2012-04-04 12:20:00
130,3020,2012-04-04 12:22:00
51,3,2012-04-04 12:23:00
1023,3322,2012-04-04 12:23:00
176,4361,2012-04-04 12:24:00
652,154,2012-04-04 12:25:00
440,2530,2012-04-04 12:26:00
973,295,2012-04-04 12:26:00
955,4792,2012-04-04 12:27:00
985,4463,2012-04-04 12:28:00
718,2236,2012-04-04 12:29:00
853,3165,2012-04-04 12:29:00
453,3042,2012-04-04 12:31:00
526,1755,2012-04-04 12:32:00
908,1970,2012-04-04 12:32:00
294,882,2012-04-04 12:32:00
772,4564,2012-04-04 12:36:00
959,4397,2012-04-04 12:37:00
1030,4241,2012-04-04 12:37:00
584,2420,2012-04-04 12:37:00
352,889,2012-04-04 12:38:00
722,2661,2012-04-04 12:39:00
492,2750,2012-04-04 12:41:00
343,1506,2012-04-04 12:41:00
783,656,2012-04-04 12:43:00
888,3657,2012-04-04 12:44:00
470,2178,2012-04-04 12:44:00
215,4665,2012-04-04 12:46:00
648,931,2012-04-04 12:47:00
126,3324,2012-04-04 12:48:00
1063,1931,2012-04-04 12:48:00
518,3061,2012-04-04 12:49:00
643,291,2012-04-04 12:51:00
677,4633,2012-04-04 12:52:00
582,3142,2012-04-04 12:53:00
838,5009,2012-04-04 12:54:00
1030,2666,2012-04-04 12:54:00
281,153,2012-04-04 12:55:00
689,72,2012-04-04 12:56:00
50,4542,2012-04-04 12:58:00
493,58,2012-04-04 12:59:00
853,1161,2012-04-04 12:59:00
1056,3492,2012-04-04 13:00:00
838,1927,2012-04-04 13:00:00
914,3591,2012-04-04 13:02:00
82,1672,2012-04-04 13:02:00
181,3844,2012-04-04 13:03:00
686,2764,2012-04-04 13:03:00
622,3500,2012-04-04 13:04:00
255,1317,2012-04-04 13:05:00
418,215,2012-04-04 13:05:00
255,1204,2012-04-04 13:05:00
381,3525,2012-04-04 13:06:00
418,183,2012-04-04 13:06:00
892,681,2012-04-04 13:07:00
255,4689,2012-04-04 13:07:00
440,3602,2012-04-04 13:08:00
1067,1015,2012-04-04 13:09:00
594,4844,2012-04-04 13:13:00
418,4676,2012-04-04 13:14:00
418,4676,2012-04-04 13:14:00
546,1503,2012-04-04 13:15:00
176,1709,2012-04-04 13:15:00
885,3858,2012-04-04 13:18:00
893,2710,2012-04-04 13:21:00
809,722,2012-04-04 13:21:00
682,1482,2012-04-04 13:21:00
952,4933,2012-04-04 13:22:00
584,1231,2012-04-04 13:23:00
584,1196,2012-04-04 13:23:00
809,2762,2012-04-04 13:24:00
350,1226,2012-04-04 13:24:00
549,1226,2012-04-04 13:25:00
306,2767,2012-04-04 13:25:00
889,3061,2012-04-04 13:27:00
406,4714,2012-04-04 13:27:00
337,3425,2012-04-04 13:27:00
50,2431,2012-04-04 13:28:00
753,4254,2012-04-04 13:29:00
661,3618,2012-04-04 13:29:00
878,1563,2012-04-04 13:30:00
530,4301,2012-04-04 13:30:00
928,3788,2012-04-04 13:31:00
848,3639,2012-04-04 13:31:00
349,1485,2012-04-04 13:32:00
574,2708,2012-04-04 13:32:00
735,218,2012-04-04 13:33:00
149,4117,2012-04-04 13:34:00
326,3199,2012-04-04 13:35:00
258,3541,2012-04-04 13:38:00
403,1844,2012-04-04 13:40:00
25,2101,2012-04-04 13:43:00
643,1545,2012-04-04 13:43:00
25,1235,2012-04-04 13:43:00
91,4794,2012-04-04 13:44:00
148,397,2012-04-04 13:45:00
25,79,2012-04-04 13:45:00
809,5133,2012-04-04 13:46:00
494,4951,2012-04-04 13:48:00
405,3426,2012-04-04 13:51:00
247,2612,2012-04-04 13:53:00
41,2979,2012-04-04 13:53:00
410,396,2012-04-04 13:53:00
25,2954,2012-04-04 13:54:00
74,3969,2012-04-04 13:55:00
892,2545,2012-04-04 13:55:00
126,4298,2012-04-04 13:55:00
205,318,2012-04-04 13:56:00
60,4633,2012-04-04 13:56:00
1030,1493,2012-04-04 13:56:00
483,46,2012-04-04 13:56:00
794,4871,2012-04-04 13:57:00
823,471,2012-04-04 13:59:00
774,175,2012-04-04 14:00:00
694,4019,2012-04-04 14:01:00
468,1216,2012-04-04 14:04:00
693,1786,2012-04-04 14:04:00
218,4350,2012-04-04 14:04:00
218,5026,2012-04-04 14:04:00
25,1663,2012-04-04 14:05:00
646,820,2012-04-04 14:05:00
319,4872,2012-04-04 14:07:00
1052,4101,2012-04-04 14:07:00
664,4267,2012-04-04 14:10:00
255,2980,2012-04-04 14:10:00
530,1427,2012-04-04 14:11:00
165,4358,2012-04-04 14:12:00
258,1690,2012-04-04 14:14:00
563,1409,2012-04-04 14:15:00
858,1982,2012-04-04 14:15:00
196,1672,2012-04-04 14:15:00
294,4283,2012-04-04 14:15:00
258,4341,2012-04-04 14:16:00
459,4921,2012-04-04 14:17:00
258,683,2012-04-04 14:18:00
858,671,2012-04-04 14:20:00
1080,649,2012-04-04 14:20:00
487,523,2012-04-04 14:21:00
1080,588,2012-04-04 14:21:00
249,876,2012-04-04 14:22:00
249,3602,2012-04-04 14:22:00
1080,4153,2012-04-04 14:22:00
1080,2575,2012-04-04 14:22:00
753,3307,2012-04-04 14:24:00
772,2567,2012-04-04 14:24:00
497,908,2012-04-04 14:24:00
576,3122,2012-04-04 14:24:00
628,4920,2012-04-04 14:26:00
152,1804,2012-04-04 14:27:00
950,1434,2012-04-04 14:30:00
165,4049,2012-04-04 14:30:00
661,207,2012-04-04 14:30:00
267,4617,2012-04-04 14:31:00
683,2431,2012-04-04 14:33:00
794,1308,2012-04-04 14:34:00
632,517,2012-04-04 14:34:00
260,430,2012-04-04 14:38:00
176,1649,2012-04-04 14:41:00
405,839,2012-04-04 14:41:00
436,1353,2012-04-04 14:42:00
666,1627,2012-04-04 14:42:00
463,2859,2012-04-04 14:42:00
407,3237,2012-04-04 14:42:00
344,1650,2012-04-04 14:43:00
406,4920,2012-04-04 14:43:00
598,1314,2012-04-04 14:44:00
115,3141,2012-04-04 14:44:00
249,4058,2012-04-04 14:44:00
406,3210,2012-04-04 14:44:00
1028,1482,2012-04-04 14:45:00
267,123,2012-04-04 14:45:00
179,4870,2012-04-04 14:46:00
95,621,2012-04-04 14:46:00
249,2824,2012-04-04 14:46:00
25,3567,2012-04-04 14:48:00
1003,4209,2012-04-04 14:49:00
281,3273,2012-04-04 14:49:00
126,2446,2012-04-04 14:49:00
563,3948,2012-04-04 14:49:00
830,3130,2012-04-04 14:49:00
19,2576,2012-04-04 14:50:00
516,3988,2012-04-04 14:52:00
308,3295,2012-04-04 14:56:00
1008,3558,2012-04-04 14:56:00
320,3492,2012-04-04 14:56:00
685,3216,2012-04-04 14:57:00
67,4365,2012-04-04 14:57:00
1053,2988,2012-04-04 14:57:00
516,506,2012-04-04 14:58:00
878,5135,2012-04-04 14:59:00
987,1401,2012-04-04 15:00:00
436,3654,2012-04-04 15:02:00
1051,2117,2012-04-04 15:03:00
987,4529,2012-04-04 15:03:00
320,2061,2012-04-04 15:04:00
1003,4227,2012-04-04 15:05:00
670,3843,2012-04-04 15:08:00
912,3361,2012-04-04 15:08:00
927,3717,2012-04-04 15:09:00
665,1086,2012-04-04 15:09:00
781,3685,2012-04-04 15:10:00
227,4854,2012-04-04 15:11:00
395,178,2012-04-04 15:11:00
1048,3678,2012-04-04 15:11:00
395,881,2012-04-04 15:11:00
215,4886,2012-04-04 15:11:00
219,3953,2012-04-04 15:11:00
100,3774,2012-04-04 15:12:00
927,3188,2012-04-04 15:12:00
140,3808,2012-04-04 15:16:00
333,1653,2012-04-04 15:17:00
333,1657,2012-04-04 15:18:00
771,1406,2012-04-04 15:18:00
927,4316,2012-04-04 15:18:00
264,1357,2012-04-04 15:19:00
115,1455,2012-04-04 15:20:00
989,402,2012-04-04 15:22:00
989,1387,2012-04-04 15:22:00
333,3280,2012-04-04 15:22:00
157,68,2012-04-04 15:23:00
609,4553,2012-04-04 15:27:00
160,2411,2012-04-04 15:27:00
320,2149,2012-04-04 15:27:00
914,3825,2012-04-04 15:31:00
111,4022,2012-04-04 15:34:00
320,3285,2012-04-04 15:34:00
111,148,2012-04-04 15:34:00
176,4931,2012-04-04 15:34:00
126,1138,2012-04-04 15:35:00
403,946,2012-04-04 15:36:00
108,3976,2012-04-04 15:36:00
959,1711,2012-04-04 15:38:00
794,4871,2012-04-04 15:41:00
757,530,2012-04-04 15:42:00
927,3540,2012-04-04 15:42:00
350,195,2012-04-04 15:43:00
756,5111,2012-04-04 15:43:00
162,571,2012-04-04 15:44:00
65,32,2012-04-04 15:44:00
1009,1627,2012-04-04 15:44:00
657,3864,2012-04-04 15:45:00
165,1008,2012-04-04 15:45:00
1052,291,2012-04-04 15:45:00
205,849,2012-04-04 15:45:00
12,219,2012-04-04 15:45:00
12,3692,2012-04-04 15:46:00
779,1393,2012-04-04 15:46:00
287,2381,2012-04-04 15:47:00
266,1072,2012-04-04 15:47:00
639,4426,2012-04-04 15:48:00
317,3188,2012-04-04 15:49:00
754,1226,2012-04-04 15:49:00
418,4677,2012-04-04 15:49:00
365,2126,2012-04-04 17:27:00
1081,316,2012-04-04 17:29:00
598,79,2012-04-04 17:31:00
749,4675,2012-04-04 17:33:00
1042,1159,2012-04-04 17:34:00
247,4427,2012-04-04 17:34:00
955,556,2012-04-04 17:36:00
255,1637,2012-04-04 17:37:00
552,3200,2012-04-04 17:37:00
380,3469,2012-04-04 17:39:00
188,4083,2012-04-04 17:40:00
487,1591,2012-04-04 17:40:00
72,3442,2012-04-04 17:42:00
757,4610,2012-04-04 17:42:00
862,316,2012-04-04 17:42:00
914,738,2012-04-04 17:43:00
622,4056,2012-04-04 17:43:00
914,3503,2012-04-04 17:43:00
172,3422,2012-04-04 18:45:00
771,999,2012-04-04 18:45:00
860,2612,2012-04-04 18:46:00
85,3437,2012-04-04 18:47:00
967,3952,2012-04-04 18:47:00
660,1677,2012-04-04 18:47:00
878,3413,2012-04-04 18:48:00
176,2093,2012-04-04 18:48:00
802,3874,2012-04-04 18:51:00
598,825,2012-04-04 18:51:00
136,82,2012-04-04 18:51:00
1019,1161,2012-04-04 18:53:00
92,1336,2012-04-04 18:53:00
487,1190,2012-04-04 18:54:00
1080,4150,2012-04-04 18:54:00
191,419,2012-04-04 18:55:00
1080,1876,2012-04-04 18:55:00
686,299,2012-04-04 18:55:00
514,42,2012-04-04 18:56:00
757,2547,2012-04-04 18:56:00
223,267,2012-04-04 18:57:00
228,515,2012-04-04 18:58:00
190,4101,2012-04-04 18:59:00
228,3126,2012-04-04 19:00:00
334,4162,2012-04-04 19:01:00
768,5092,2012-04-04 19:01:00
756,2590,2012-04-04 19:02:00
927,1969,2012-04-04 19:02:00
356,4213,2012-04-04 19:03:00
180,2448,2012-04-04 19:04:00
598,1723,2012-04-04 19:04:00
955,2432,2012-04-04 19:05:00
931,1497,2012-04-04 19:05:00
768,4720,2012-04-04 19:06:00
514,1120,2012-04-04 19:06:00
424,4712,2012-04-04 19:06:00
370,4886,2012-04-04 19:07:00
699,3137,2012-04-04 19:15:00
319,986,2012-04-04 19:16:00
780,3874,2012-04-04 19:16:00
770,1932,2012-04-04 19:16:00
1080,896,2012-04-04 19:17:00
12,1118,2012-04-04 19:18:00
835,357,2012-04-04 19:19:00
966,3528,2012-04-04 19:19:00
71,1600,2012-04-04 19:19:00
931,1213,2012-04-04 19:19:00
554,4253,2012-04-04 19:20:00
108,3231,2012-04-04 19:20:00
763,3372,2012-04-04 19:20:00
33,2768,2012-04-04 19:21:00
301,2785,2012-04-04 19:22:00
680,4213,2012-04-04 19:22:00
66,3874,2012-04-04 19:22:00
111,4956,2012-04-04 19:22:00
111,2061,2012-04-04 19:22:00
98,968,2012-04-04 19:23:00
289,4499,2012-04-04 19:24:00
766,911,2012-04-04 19:24:00
74,178,2012-04-04 19:27:00
132,444,2012-04-04 19:28:00
